label,text
0,Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!
0,"Sorry, I'll call later"
0,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
0,I'm done...
0,Wat r u doing?
0,"Awesome, lemme know whenever you're around"
0,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him
1,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
0,"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up"
0,We confirm eating at esplanade?
1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
0,K.k..how is your sister kids?
0,So when do you wanna gym?
0,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX
0,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed
0,Hey anyway i have to :-)
0,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748
0,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.
0,MMM ... Fuck .... Merry Christmas to me
0,Pls i wont belive god.not only jesus.
0,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?
0,"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8"
0,"That's what I love to hear :V see you sundayish, then"
0,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya 
0,Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.
0,Please don't text me anymore. I have nothing else to say.
0,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...
0,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;
0,&lt;#&gt;  am I think? Should say on syllabus
0,Have you seen who's back at Holby?!
0,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!"
0,Dear good morning now only i am up
0,Sorry . I will be able to get to you. See you in the morning.
0,Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches...
1,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16
0,"Excellent, I'll see what riley's plans are"
0,Where in abj are you serving. Are you staying with dad or alone.
0,Thts god's gift for birds as humans hav some natural gift frm god..
0,Aiyar sorry lor forgot 2 tell u...
0,Reverse is cheating. That is not mathematics.
0,Gud ni8 dear..slp well..take care..swt dreams..Muah..
0,"* Was really good to see you the other day dudette, been missing you!"
1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
0,Hey so whats the plan this sat? 
0,"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:""Dont wake up early in d mrng'' GOOD night"
0,Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-)
0,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(
1,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs £1.50 each"
0,You bad girl. I can still remember them
0,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon 
0,if you aren't here in the next  &lt;#&gt;  hours imma flip my shit
0,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
0,I wait 4 ü inside da car park...
0,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back
0,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?
0,Cramps stopped. Going back to sleep
1,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION."
0,"Found it, ENC  &lt;#&gt; , where you at?"
1,Money i have won wining number 946 wot do i do next
0,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL
0,Yup no more already... Thanx 4 printing n handing it up.
0,What is important is that you prevent dehydration by giving her enough fluids
0,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there."
0,Wat would u like 4 ur birthday?
0,Nah dub but je still buff
1,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05
0,My friends use to call the same.
0,Horrible bf... I now v hungry...
0,Sary just need Tim in the bollox &it hurt him a lot so he tol me!
0,THANX 4 PUTTIN DA FONE DOWN ON ME!!
0,"We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx"
0,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
0,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN."
1,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy"
1,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs
0,So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.
0,The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free
0,What is the plural of the noun research?
0,cool. We will have fun practicing making babies!
0,You got job in wipro:)you will get every thing in life in 2 or 3 years.
0,His frens go then he in lor. Not alone wif my mum n sis lor.
0,Oic... I saw him too but i tot he din c me... I found a group liao...
0,Surly ill give it to you:-) while coming to review.
0,Okie...
0,"Sorry, I'll call later in meeting."
0,Its going good...no problem..but still need little experience to understand american customer voice...
0,Where can download clear movies. Dvd copies.
0,True dear..i sat to pray evening and felt so.so i sms'd you in some time...
0,THIS IS A LONG FUCKIN SHOWR
0,"Yes..but they said its IT.,"
0,How are you enjoying this semester? Take care brother.
0,You dont know you jabo me abi.
0,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|
1,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
0,i felt so...not any conveying reason.. Ese he... What about me?
0,"Sorry, I'll call later"
0,In meeting da. I will call you
0,Yeah it's jus rite...
0,Good. No swimsuit allowed :)
0,I sent them. Do you like?
0,This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.
0,Dear we are going to our rubber place
0,But i'm surprised she still can guess right lor...
0,Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?
0,Ok enjoy . R u there in home.
0,Ya even those cookies have jelly on them
0,ILL B DOWN SOON
0,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.
0,"One of best dialogue in cute reltnship..!! ""Wen i Die, Dont Come Near My Body..!! Bcoz My Hands May Not Come 2 Wipe Ur Tears Off That Time..!Gud ni8"
1,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+
0,Lol great now im getting hungry.
1,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890£1.50 per msg
0,Are you still playing with gautham?
0,yay! finally lol. i missed our cinema trip last week :-(
0,Oh Howda gud gud.. Mathe en samachara chikku:-)
0,Gam gone after outstanding innings.
0,You said not now. No problem. When you can. Let me know.
1,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
0,I see a cup of coffee animation
0,IM LATE TELLMISS IM ON MY WAY
1,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX"
0,Convey my regards to him
0,K..k.:)congratulation ..
0,Simply sitting and watching match in office..
0,Hey... Why dont we just go watch x men and have lunch... Haha 
0,We can make a baby in yo tho
0,That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.
0,I'm glad. You are following your dreams.
0,Much better now thanks lol
0,Y lei?
0,am up to my eyes in philosophy
0,Wow v v impressed. Have funs shopping!
0,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
0,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....
0,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.
0,have got * few things to do. may be in * pub later.
0,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.
0,Should i send you naughty pix? :)
1,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
0,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? "
0,Uhhhhrmm isnt having tb test bad when youre sick
0,1's finish meeting call me.
0,I wan but too early lei... Me outside now wun b home so early... Neva mind then...
0,Ü only send me the contents page...
0,Ok thanx... Take care then...
0,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free
1,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323."
0,I am on the way to ur home
0,* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train
0,How long does applebees fucking take
0,So li hai... Me bored now da lecturer repeating last weeks stuff waste time... 
0,Is ur paper in e morn or aft tmr?
1,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
0,Erm. I thought the contract ran out the4th of october.
0,It's ok lar. U sleep early too... Nite...
0,Are you free now?can i call now?
1,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
0,But i have to. I like to have love and arrange.
0,Now got tv 2 watch meh? U no work today?
0,Great! So what attracts you to the brothas?
0,Kallis wont bat in 2nd innings.
1,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode"
0,The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.
0,Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...
1,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117
0,Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one
0,After completed degree. There is no use in joining finance.
0,"Sorry man, my stash ran dry last night and I can't pick up more until sunday"
0,At WHAT TIME should i come tomorrow
0,it's really getting me down just hanging around.
0,Lol wtf random. Btw is that your lunch break
0,"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone"""
0,Eh u remember how 2 spell his name... Yes i did. He v naughty make until i v wet.
0,I'm serious. You are in the money base
0,Oh wow thats gay. Will firmware update help
0,Allo! We have braved the buses and taken on the trains and triumphed. I mean we‘re in b‘ham. Have a jolly good rest of week
0,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.
0,Hope you are having a good week. Just checking in
0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
0,Aiyo please ü got time meh.
0,"I'll text carlos and let you know, hang on"
1,Ringtone Club: Gr8 new polys direct to your mobile every week !
0,"Not sure yet, still trying to get a hold of him"
0,Hey are you angry with me. Reply me dr.
0,Yup i'm elaborating on the safety aspects and some other issues..
0,I asked sen to come chennai and search for job.
1,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022"
1,500 free text msgs. Just text ok to 80488 and we'll credit your account
0,Well. You know what i mean. Texting
0,Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.
0,Happy valentines day I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...
0,All e best 4 ur exam later.
0,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.
0,NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?
0,But you were together so you should be thinkin about him
0,In which place do you want da.
0,Its sunny in california. The weather's just cool
0,You best watch what you say cause I get drunk as a motherfucker
0,"Sorry, I can't text &amp; drive coherently, see you in twenty"
0,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*
0,"Well, I meant as opposed to my drunken night of before"
0,For real tho this sucks. I can't even cook my whole electricity is out. And I'm hungry.
0,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light
0,Gud mrng dear hav a nice day
0,"Didn't try, g and I decided not to head out"
0,Yup... From what i remb... I think should be can book... 
0,"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!"
0,Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?
0,"U so lousy, run already come back then half dead... Hee..."
0,I will send them to your email. Do you mind  &lt;#&gt;  times per night?
0,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...
0,Yes. Last  practice
0,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?"
0,"Me, i dont know again oh"
1,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821
0,"Not for possession, especially not first offense"
1,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597
0,Must come later.. I normally bathe him in da afternoon mah..
0,I want to lick your pussy now...
0,He also knows about lunch menu only da. . I know
0,U having lunch alone? I now so bored...
0,i dnt wnt to tlk wid u
0,Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know
0,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.
0,Ok how you dear. Did you call chechi
0,Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.
1,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties..."
0,Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself. 
1,Please CALL 08712402578 immediately as there is an urgent message waiting for you
0,Do you want bold 2 or bb torch
0,Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...
0,I know girls always safe and selfish know i got it pa. Thank you. good night.
0,Same to u...
0,Hi' Test on  &lt;#&gt; rd ....
0,"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment."
0,"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that "" &lt;#&gt;  lac crore"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for  &lt;#&gt;  yrs. Can give  &lt;#&gt;  crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than  &lt;#&gt;  social projects. Every citizen can get monthly  &lt;#&gt; /- for  &lt;#&gt;  yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m."""
0,It took Mr owl 3 licks
0,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*"
1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
0,Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you
0,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN."
0,"Hi this is yijue, can i meet u at 11 tmr?"
0,She's fine. Sends her greetings
0,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!"
0,I'm e person who's doing e sms survey...
0,"Sir, i am waiting for your call."
0,So how are you really. What are you up to. How's the masters. And so on.
0,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED
0,Alrite jod hows the revision goin? Keris bin doin a smidgin. N e way u wanna cum over after college?xx
0,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit"
0,Hey whats up? U sleeping all morning?
0,Gud ni8.swt drms.take care
0,Yar lor... How u noe? U used dat route too?
0,I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?
0,Okay same with me. Well thanks for the clarification
0,Hey! There's veggie pizza... :/
0,The greatest test of courage on earth is to bear defeat without losing heart....gn tc
1,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04
0,Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks
0,S.i'm watching it in live..
0,Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails.
0,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?
0,Howz that persons story
0,My drive can only be read. I need to write
1,it to 80488. Your 500 free text messages are valid until 31 December 2005.
0,I fetch yun or u fetch?
0,"Merry Christmas to you too babe, i love ya *kisses*"
0,Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(
0,Yeah imma come over cause jay wants to do some drugs
0,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. "
0,Hey they r not watching movie tonight so i'll prob b home early...
1,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
0,Ok... I din get ur msg...
0,Ya srsly better than yi tho
0,Yupz... I've oredi booked slots 4 my weekends liao... 
0,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life
0,U buy newspapers already?
0,Ok.ok ok..then..whats ur todays plan
0,Ooooooh I forgot to tell u I can get on yoville on my phone
0,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.
0,No rushing. I'm not working. I'm in school so if we rush we go hungry.
0,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(
0,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX
0,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. .."
0,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!
0,When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...
0,Dad says hurry the hell up
0,"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home."
0,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!"
0,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x
0,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu
0,It's ok i wun b angry. Msg u aft i come home tonight.
0,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
0,"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai.........."
0,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?"
0,That's necessarily respectful
0,How are you holding up?
0,Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI
0,Thank you princess! You are so sexy...
0,Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/
0,I accidentally brought em home in the box
0,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.
0,Ok lor...
1,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.
0,I know you are serving. I mean what are you doing now.
0,You also didnt get na hi hi hi hi hi
0,yes baby! I need to stretch open your pussy!
0,K..u also dont msg or reply to his msg..
0,"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*"
0,Ü still got lessons?  Ü in sch?
0,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP
0,Ok lor then we go tog lor...
0,We stopped to get ice cream and will go back after
0,S:)no competition for him.
0,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!"
0,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..
0,Thanks for loving me so. You rock
0,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...
0,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*"
0,I'm okay. Chasing the dream. What's good. What are you doing next.
0,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it...."
0,Loosu go to hospital. De dont let it careless.
0,He didn't see his shadow. We get an early spring yay
0,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :)
0,I'm in inside office..still filling forms.don know when they leave me.
0,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.
0,Hope youre not having too much fun without me!! see u tomorrow love jess x
1,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
0,Tmr timin still da same wat cos i got lesson until 6...
0,Now thats going to ruin your thesis!
0,"Awesome, that gonna be soon or later tonight?"
0,I AM AT THE GAS STATION. GO THERE.
1,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo
0,I will come to ur home now
0,And do you have any one that can teach me how to ship cars.
0,Whens your radio show?
1,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50
0,Gr8. So how do you handle the victoria island traffic. Plus when's the album due
0,I'm coming home 4 dinner.
0,Do u noe how 2 send files between 2 computers?
0,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY
1,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
0,"Yo, the game almost over? Want to go to walmart soon"
0,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!
0,Remember on that day..
0,Are you the cutest girl in the world or what
1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs
0,K.k:)advance happy pongal.
0,Sounds great! Im going to sleep now. Have a good night!
1,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
1,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16"
0,Jus finished avatar nigro
0,"Did you say bold, then torch later. Or one torch and 2bold?"
0,"Ah, well that confuses things, doesn‘t it?"
0,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8
0,Oh:)as usual vijay film or its different?
0,Sent me ur email id soon
1,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm"
1,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's
0,Discussed with your mother ah?
0,HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.
0,K go and sleep well. Take rest:-).
0,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense."
0,"I sent you the prices and do you mean the  &lt;#&gt; g,"
0,"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x"
1,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free
0,"K, want us to come by now?"
0,Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:
1,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+
0,either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.
0,What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..
0,Good morning princess! Happy New Year!
0,Nice.nice.how is it working?
0,"Haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think I could swing by in like an hour?"
0,"This is one of the days you have a billion classes, right?"
